Team_Name,Uploaded_Date,Format_Name,Category_Name,Element_Name,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score
Aurora University,2019-1-15,Offensive,During Trapping Situations,Post-Up - Hard Double,0.6%,0.5,0.4,0.667,-,-,0.2,0.1,0.3,40%,40%,33.3%,11.1%,11.1%,"33.3%
"
Aurora University,2019-1-15,Offensive,Shot Attempt - Half Court,Jump Shots,54.8%,28.4,30.1,1.062,91%,Excellent,17.6,10.7,28.4,37.8%,53%,0%,0.2%,0.2%,"37.8%
"
Aurora University,2019-1-15,Offensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,3.1%,1.6,1.6,1.037,94%,Excellent,1,0.6,1.6,37%,51.9%,0%,0%,0%,"37%
"
Aurora University,2019-1-15,Offensive,Shot Attempt - Half Court,Runner,3.5%,1.8,1.3,0.71,47%,Average,1.2,0.6,1.8,35.5%,35.5%,0%,0%,0%,"35.5%
"
Aurora University,2019-1-15,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.3%,0.2,0.1,0.667,-,-,0.1,0.1,0.2,33.3%,33.3%,0%,0%,0%,"33.3%
"
Aurora University,2019-1-15,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),36.5%,18.9,23.2,1.227,89%,Excellent,7.8,11.1,18.9,58.9%,58.9%,0%,6.2%,6.2%,"58.9%
"
Aurora University,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups,5.1%,2.6,2.4,0.889,38%,Average,1.5,1.1,2.6,42.2%,42.2%,0%,4.4%,4.4%,"42.2%
"
Aurora University,2019-1-15,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.1%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Aurora University,2019-1-15,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Aurora University,2019-1-15,Offensive,Catch and Shoot - Half Court,Catch and Shoot,40.2%,20.8,24,1.156,88%,Excellent,12.6,8.1,20.8,39.1%,57.6%,0%,0.3%,0.3%,"39.1%
"
Aurora University,2019-1-15,Offensive,Catch and Shoot - Half Court,Guarded,64.3%,13.4,13.9,1.044,75%,Very Good,8.6,4.7,13.4,35.2%,52%,0%,0.4%,0.4%,"35.2%
"
Aurora University,2019-1-15,Offensive,Catch and Shoot - Half Court,Unguarded,35.7%,7.4,10.1,1.357,96%,Excellent,4,3.4,7.4,46%,67.9%,0%,0%,0%,"46%
"
Aurora University,2019-1-15,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,11%,5.7,4.9,0.856,74%,Very Good,3.6,2.1,5.7,36.1%,42.8%,0%,0%,0%,"36.1%
"
Aurora University,2019-1-15,Offensive,Jump Shot Range - half court,Short (<17'),9.5%,2.7,1.8,0.652,26%,Below Average,1.8,0.9,2.7,32.6%,32.6%,0%,0%,0%,"32.6%
"
Aurora University,2019-1-15,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),11.2%,3.2,2.4,0.741,60%,Good,2,1.2,3.2,37%,37%,0%,0%,0%,"37%
"
Aurora University,2019-1-15,Offensive,Jump Shot Range - half court,Long (3 point jump shots),79.3%,22.5,26,1.157,92%,Excellent,13.8,8.6,22.5,38.5%,57.7%,0%,0.3%,0.3%,"38.5%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Overall Defense,Overall,100%,80.8,75.5,0.934,17%,Below Average,34.8,27.9,62.7,44.5%,50%,12.5%,12.4%,9.2%,"43.2%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Overall Defense,Transition,15.1%,12.2,13.8,1.135,5%,Poor,4,4.8,8.8,54.4%,62.1%,13.5%,16.9%,15.5%,"52.2%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Overall Defense,Overall Half Court,84.9%,68.6,61.7,0.899,24%,Below Average,30.8,23.1,53.9,42.9%,48%,12.3%,11.7%,8.1%,"41.6%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Overall Defense,Short Shot Clock <4 Seconds,3.6%,2.9,1.9,0.64,63%,Good,1.6,0.6,2.2,28.9%,34.2%,16%,8%,6%,"30%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Overall Defense,Out of Bounds (End),7.4%,5.1,6.2,1.221,1%,Poor,1.8,2.2,4,55.9%,64%,7%,16.3%,11.6%,"55.8%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Overall Defense,Out of Bounds (Side),3.3%,2.2,1.7,0.763,60%,Good,1.1,0.7,1.8,38.7%,40.3%,10.5%,7.9%,5.3%,"36.8%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Overall Defense,After Time Outs,12.3%,8.4,8.1,0.965,15%,Below Average,3.8,3.3,7.1,46.3%,51.2%,10.5%,7%,5.6%,"44.1%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Overall Defense,Man Defense,100%,68.6,61.7,0.899,23%,Below Average,30.8,23.1,53.9,42.9%,48%,12.3%,11.7%,8.1%,"41.6%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Overall Defense,Zone Defense,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Overall Defense,Press Defense,1%,0.7,0.6,0.917,29%,Below Average,0.2,0.1,0.2,25%,25%,16.7%,50%,0%,"58.3%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Play Types,Spot Up,21.9%,17.7,17.4,0.98,19%,Below Average,9.6,6.2,15.8,39%,50.7%,6.3%,5.3%,3.7%,"38.9%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Play Types,Transition,15.1%,12.2,13.8,1.135,5%,Poor,4,4.8,8.8,54.4%,62.1%,13.5%,16.9%,15.5%,"52.2%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Play Types,P&R Ball Handler,13.3%,10.8,7,0.65,80%,Very Good,5.4,2.7,8.1,33.3%,35.5%,18.6%,8.7%,6.6%,"31.1%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Play Types,Post-Up,12.8%,10.4,9.2,0.892,31%,Average,4.3,3.8,8.1,47.1%,47.1%,10.2%,12.5%,9.1%,"46.6%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Play Types,Off Screen,6.8%,5.5,5.2,0.957,35%,Average,2.8,1.9,4.6,40.5%,49.4%,8.6%,11.8%,8.6%,"38.7%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Play Types,Cut,6.6%,5.4,6.9,1.297,5%,Poor,1.4,3.1,4.5,68.4%,68.4%,7.7%,16.5%,15.4%,"64.8%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Play Types,Isolation,5%,4.1,4,0.986,6%,Poor,2,1.4,3.4,41.4%,47.4%,5.8%,11.6%,10.1%,"44.9%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Play Types,Offensive Rebounds (put backs),4.7%,3.8,4.4,1.172,20%,Below Average,1.2,1.8,3,60.8%,60.8%,9.4%,15.6%,12.5%,"59.4%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Play Types,P&R Roll Man,4.5%,3.6,3.4,0.919,59%,Good,1.6,1.2,2.8,41.7%,43.8%,4.8%,22.6%,19.4%,"46.8%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Play Types,Hand Off,4.3%,3.5,1.9,0.559,93%,Excellent,2.2,0.8,2.9,26%,29%,10.2%,5.1%,5.1%,"25.4%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Play Types,Miscellaneous,5%,4.1,2.2,0.551,21%,Below Average,0.3,0.3,0.6,50%,50%,56.5%,30.4%,5.8%,"30.4%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Offense Including Passes,Isolations Including Passes,6%,4.9,4.5,0.916,24%,Below Average,2.5,1.6,4.1,39.1%,45.7%,8.4%,9.6%,8.4%,"41%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Offense Including Passes,Pick and Rolls Including Passes,25.3%,20.4,17.2,0.841,54%,Good,9.9,6.4,16.3,39.4%,44.8%,11.8%,11.5%,9.2%,"38.9%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Offense Including Passes,Post-Ups Including Passes,15.4%,12.5,11.9,0.958,27%,Below Average,5.2,4.8,10.1,48%,50.6%,9.4%,11.3%,8%,"47.2%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,During Pass Out Situations,ISO - Defense Commits,1%,0.8,0.5,0.571,92%,Excellent,0.5,0.2,0.6,27.3%,36.4%,21.4%,0%,0%,"21.4%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,During Pass Out Situations,P&R BH - Defense Commits,14%,11.4,10.3,0.907,21%,Below Average,4.5,3.7,8.2,45.3%,54%,18.1%,13%,10.4%,"40.9%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,During Pass Out Situations,Post-Up - Defense Commits,2.6%,2.1,2.7,1.278,18%,Below Average,0.9,1,1.9,51.5%,65.2%,5.6%,5.6%,2.8%,"50%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,During Trapping Situations,P&R BH - Traps,0.4%,0.3,0.2,0.8,-,-,0.1,0.1,0.1,50%,75%,40%,20%,0%,"40%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,During Trapping Situations,Post-Up - Hard Double,1.3%,1.1,1.1,1.056,21%,Below Average,0.4,0.4,0.7,50%,62.5%,16.7%,16.7%,11.1%,"50%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Shot Attempt - Half Court,Jump Shots,48.1%,25.9,21.7,0.837,89%,Excellent,17.9,8,25.9,30.8%,41.6%,0%,0.5%,0.5%,"30.8%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,2.5%,1.4,1.1,0.783,28%,Below Average,0.9,0.4,1.4,30.4%,39.1%,0%,0%,0%,"30.4%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Shot Attempt - Half Court,Runner,5%,2.7,2.2,0.826,26%,Below Average,1.6,1.1,2.7,41.3%,41.3%,0%,2.2%,2.2%,"41.3%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.1%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),31.8%,17.2,21.4,1.247,12%,Poor,7,10.2,17.2,59.2%,59.2%,0%,8.6%,8.6%,"59.2%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Shot Attempt - Half Court,Post-Ups,15%,8.1,7.7,0.949,57%,Good,4.3,3.8,8.1,47.1%,47.1%,0%,1.4%,1.4%,"47.1%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.4%,0.2,0.4,1.5,-,-,0.1,0.2,0.2,75%,75%,0%,0%,0%,"75%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Catch and Shoot - Half Court,Catch and Shoot,26.9%,14.5,14.3,0.984,64%,Good,9.6,4.9,14.5,33.6%,49%,0%,0.4%,0.4%,"33.6%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Catch and Shoot - Half Court,Guarded,66.8%,9.7,9.5,0.982,42%,Average,6.4,3.3,9.7,33.9%,48.8%,0%,0.6%,0.6%,"33.9%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Catch and Shoot - Half Court,Unguarded,33.2%,4.8,4.8,0.988,81%,Very Good,3.2,1.6,4.8,32.9%,49.4%,0%,0%,0%,"32.9%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,17.2%,9.3,5.5,0.595,95%,Excellent,6.9,2.4,9.3,25.9%,29.4%,0%,0.6%,0.6%,"25.9%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Jump Shot Range - half court,Short (<17'),16.6%,4.3,3.2,0.753,48%,Average,2.7,1.6,4.3,37%,37%,0%,1.4%,1.4%,"37%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Jump Shot Range - half court,Medium (17' to <3 point line),11.6%,3,1.6,0.549,84%,Excellent,2.2,0.8,3,27.5%,27.5%,0%,0%,0%,"27.5%
"
Edgewood College (WI) Eagles,2019-1-15,Defensive,Jump Shot Range - half court,Long (3 point jump shots),71.9%,18.6,16.8,0.902,86%,Excellent,13.1,5.6,18.6,30%,45%,0%,0.3%,0.3%,"30%
"
Aurora University,2019-1-15,Defensive,Overall Defense,Overall,100%,87.5,83.6,0.956,10%,Poor,33,29.2,62.2,46.9%,54%,17.6%,13%,7.9%,"43.5%
"
Aurora University,2019-1-15,Defensive,Overall Defense,Transition,20.8%,18.2,18.5,1.019,31%,Average,6.3,6.6,12.9,51.4%,58.4%,17.8%,13.3%,9.4%,"47.2%
"
Aurora University,2019-1-15,Defensive,Overall Defense,Overall Half Court,79.2%,69.3,65.1,0.94,8%,Poor,26.7,22.5,49.2,45.8%,52.9%,17.5%,13%,7.5%,"42.5%
"
Aurora University,2019-1-15,Defensive,Overall Defense,Short Shot Clock <4 Seconds,2.6%,2.3,2.2,0.949,8%,Poor,1.2,0.8,2,41.2%,51.5%,10.3%,2.6%,2.6%,"38.5%
"
Aurora University,2019-1-15,Defensive,Overall Defense,Out of Bounds (End),8.9%,6.2,7.3,1.181,1%,Poor,2.3,2.7,5,54.1%,61.8%,9.5%,9.5%,7.6%,"53.3%
"
Aurora University,2019-1-15,Defensive,Overall Defense,Out of Bounds (Side),2.8%,1.9,1.9,0.97,15%,Below Average,0.9,0.6,1.5,42.3%,51.9%,15.2%,9.1%,3%,"39.4%
"
Aurora University,2019-1-15,Defensive,Overall Defense,After Time Outs,12.5%,8.6,7.9,0.912,29%,Below Average,3.5,2.7,6.2,43.4%,48.6%,15.6%,14.3%,6.8%,"42.9%
"
Aurora University,2019-1-15,Defensive,Overall Defense,Man Defense,93%,64.4,60.5,0.939,9%,Poor,24.8,20.9,45.7,45.7%,52.6%,17.4%,13.2%,7.4%,"42.6%
"
Aurora University,2019-1-15,Defensive,Overall Defense,Zone Defense,7%,4.9,4.6,0.952,37%,Average,1.9,1.6,3.5,46.7%,55.8%,18.1%,9.6%,8.4%,"41%
"
Aurora University,2019-1-15,Defensive,Overall Defense,Press Defense,12%,8.3,7.9,0.95,22%,Below Average,2.2,2.2,4.4,50%,61.5%,29.1%,19.9%,5%,"43.3%
"
Aurora University,2019-1-15,Defensive,Play Types,Spot Up,23.7%,20.8,20.3,0.977,21%,Below Average,10.9,7.2,18.1,39.6%,52.3%,8.5%,5.1%,4%,"37.7%
"
Aurora University,2019-1-15,Defensive,Play Types,Transition,20.8%,18.2,18.5,1.019,31%,Average,6.3,6.6,12.9,51.4%,58.4%,17.8%,13.3%,9.4%,"47.2%
"
Aurora University,2019-1-15,Defensive,Play Types,Post-Up,9.1%,7.9,6.4,0.8,65%,Very Good,2.9,2.4,5.2,44.9%,44.9%,20.7%,16.3%,10.4%,"41.5%
"
Aurora University,2019-1-15,Defensive,Play Types,P&R Ball Handler,8.7%,7.6,7,0.922,10%,Poor,3.1,2.6,5.7,46.4%,52.6%,17.1%,9.3%,7%,"41.9%
"
Aurora University,2019-1-15,Defensive,Play Types,Cut,7.5%,6.6,8.2,1.241,12%,Poor,1.5,3.4,4.8,69.5%,69.5%,14.3%,14.3%,12.5%,"62.5%
"
Aurora University,2019-1-15,Defensive,Play Types,Off Screen,7.5%,6.5,7.3,1.117,10%,Poor,2.9,2.5,5.4,45.7%,57.1%,9.9%,8.1%,7.2%,"45%
"
Aurora University,2019-1-15,Defensive,Play Types,Offensive Rebounds (put backs),6.2%,5.4,5.9,1.087,37%,Average,1.7,2.3,4,57.4%,57.4%,12%,17.4%,16.3%,"55.4%
"
Aurora University,2019-1-15,Defensive,Play Types,Isolation,3.4%,2.9,2.6,0.9,20%,Below Average,1,0.8,1.8,45.2%,48.4%,16%,24%,18%,"48%
"
Aurora University,2019-1-15,Defensive,Play Types,Hand Off,2.4%,2.1,1.2,0.6,88%,Excellent,1.2,0.4,1.6,25%,30.4%,17.1%,8.6%,5.7%,"22.9%
"
Aurora University,2019-1-15,Defensive,Play Types,P&R Roll Man,2.2%,1.9,2,1.062,34%,Average,0.8,0.8,1.6,48.1%,53.7%,3.1%,12.5%,6.3%,"50%
"
Aurora University,2019-1-15,Defensive,Play Types,Miscellaneous,8.7%,7.6,4.2,0.558,18%,Below Average,0.6,0.2,0.9,26.7%,26.7%,56.6%,31.8%,0.8%,"30.2%
"
Aurora University,2019-1-15,Defensive,Offense Including Passes,Isolations Including Passes,4.6%,4.1,3.8,0.942,17%,Below Average,1.3,1.3,2.6,50%,56.8%,17.4%,20.3%,14.5%,"46.4%
"
Aurora University,2019-1-15,Defensive,Offense Including Passes,Pick and Rolls Including Passes,14.7%,12.9,12.6,0.982,8%,Poor,5.6,4.8,10.4,46.3%,53.4%,11.9%,8.7%,5.9%,"43.8%
"
Aurora University,2019-1-15,Defensive,Offense Including Passes,Post-Ups Including Passes,13.2%,11.5,10.4,0.898,44%,Average,4.5,3.8,8.4,45.8%,50.4%,16.8%,12.8%,8.7%,"42.9%
"
Aurora University,2019-1-15,Defensive,During Pass Out Situations,ISO - Defense Commits,1.3%,1.1,1.2,1.053,33%,Average,0.3,0.5,0.8,61.5%,76.9%,21.1%,10.5%,5.3%,"42.1%
"
Aurora University,2019-1-15,Defensive,During Pass Out Situations,P&R BH - Defense Commits,7.4%,6.5,5.8,0.891,24%,Below Average,2.5,2.2,4.7,46.3%,54.4%,20%,8.2%,3.6%,"39.1%
"
Aurora University,2019-1-15,Defensive,During Pass Out Situations,Post-Up - Defense Commits,4.1%,3.6,4,1.115,36%,Average,1.6,1.5,3.1,47.2%,59.4%,8.2%,4.9%,4.9%,"45.9%
"
Aurora University,2019-1-15,Defensive,During Trapping Situations,P&R BH - Traps,0.1%,0.1,0.1,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Aurora University,2019-1-15,Defensive,During Trapping Situations,Post-Up - Hard Double,3.6%,3.1,2.7,0.868,46%,Average,1,1,2,50%,57.4%,24.5%,11.3%,9.4%,"41.5%
"
Aurora University,2019-1-15,Defensive,Shot Attempt - Half Court,Jump Shots,59.1%,29.1,29.4,1.008,21%,Below Average,18,11.1,29.1,38.2%,50.2%,0%,0.4%,0.4%,"38.2%
"
Aurora University,2019-1-15,Defensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,3%,1.5,1.6,1.08,5%,Poor,0.9,0.6,1.5,40%,54%,0%,0%,0%,"40%
"
Aurora University,2019-1-15,Defensive,Shot Attempt - Half Court,Runner,4.1%,2,1.5,0.735,46%,Average,1.3,0.7,2,35.3%,35.3%,0%,2.9%,2.9%,"35.3%
"
Aurora University,2019-1-15,Defensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.1%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Aurora University,2019-1-15,Defensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),26.2%,12.9,17.2,1.338,2%,Poor,4.5,8.4,12.9,64.8%,64.8%,0%,5%,5%,"64.8%
"
Aurora University,2019-1-15,Defensive,Shot Attempt - Half Court,Post-Ups,10.6%,5.2,4.9,0.933,62%,Good,2.9,2.4,5.2,44.9%,44.9%,0%,4.5%,4.5%,"44.9%
"
Aurora University,2019-1-15,Defensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.5%,0.2,0.2,1,-,-,0.1,0.1,0.2,50%,50%,0%,0%,0%,"50%
"
Aurora University,2019-1-15,Defensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Aurora University,2019-1-15,Defensive,Catch and Shoot - Half Court,Catch and Shoot,36.9%,18.2,19.1,1.049,39%,Average,11.6,6.5,18.2,35.9%,52.4%,0%,0%,0%,"35.9%
"
Aurora University,2019-1-15,Defensive,Catch and Shoot - Half Court,Guarded,53.7%,9.8,9.6,0.982,42%,Average,6.5,3.3,9.8,33.7%,49.1%,0%,0%,0%,"33.7%
"
Aurora University,2019-1-15,Defensive,Catch and Shoot - Half Court,Unguarded,46.3%,8.4,9.5,1.126,43%,Average,5.2,3.2,8.4,38.5%,56.3%,0%,0%,0%,"38.5%
"
Aurora University,2019-1-15,Defensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,18.5%,9.1,8.8,0.961,6%,Poor,5.2,3.9,9.1,43.2%,47.4%,0%,1.3%,1.3%,"43.2%
"
Aurora University,2019-1-15,Defensive,Jump Shot Range - half court,Short (<17'),17%,4.9,5.3,1.071,0%,Poor,2.4,2.6,4.9,52.4%,52.4%,0%,2.4%,2.4%,"52.4%
"
Aurora University,2019-1-15,Defensive,Jump Shot Range - half court,Medium (17' to <3 point line),13.3%,3.9,3.1,0.788,27%,Below Average,2.4,1.5,3.9,39.4%,39.4%,0%,0%,0%,"39.4%
"
Aurora University,2019-1-15,Defensive,Jump Shot Range - half court,Long (3 point jump shots),69.7%,20.3,21,1.035,40%,Average,13.3,7,20.3,34.5%,51.7%,0%,0%,0%,"34.5%
"
Dominican (IL) Stars,2019-1-15,Defensive,Overall Defense,Overall,100%,88.9,86.3,0.97,7%,Poor,33.6,30.9,64.6,47.9%,53.8%,15.8%,14.9%,11.3%,"45.1%
"
Dominican (IL) Stars,2019-1-15,Defensive,Overall Defense,Transition,19.8%,17.6,16.7,0.95,63%,Good,7.1,5.8,12.9,45%,50.7%,14.4%,16.7%,15.4%,"44.5%
"
Dominican (IL) Stars,2019-1-15,Defensive,Overall Defense,Overall Half Court,80.2%,71.4,69.6,0.975,3%,Poor,26.5,25.1,51.6,48.6%,54.6%,16.2%,14.4%,10.3%,"45.3%
"
Dominican (IL) Stars,2019-1-15,Defensive,Overall Defense,Short Shot Clock <4 Seconds,3.2%,2.8,2.2,0.792,29%,Below Average,1.3,0.8,2.1,37.1%,40%,12.5%,18.8%,18.8%,"39.6%
"
Dominican (IL) Stars,2019-1-15,Defensive,Overall Defense,Out of Bounds (End),8.8%,6.3,6,0.953,17%,Below Average,2.7,2.4,5.1,46.5%,52.3%,11.2%,12.1%,11.2%,"44.9%
"
Dominican (IL) Stars,2019-1-15,Defensive,Overall Defense,Out of Bounds (Side),4.9%,3.5,3.7,1.05,8%,Poor,1.3,1.2,2.5,47.6%,53.6%,11.7%,20%,15%,"50%
"
Dominican (IL) Stars,2019-1-15,Defensive,Overall Defense,After Time Outs,11.5%,8.2,8.6,1.05,2%,Poor,2.3,2.8,5.1,55.2%,61.5%,19.4%,19.4%,15.1%,"52.5%
"
Dominican (IL) Stars,2019-1-15,Defensive,Overall Defense,Man Defense,92.9%,66.3,63.8,0.963,4%,Poor,24.9,22.9,47.8,47.9%,53.5%,16%,14.9%,10.6%,"45.1%
"
Dominican (IL) Stars,2019-1-15,Defensive,Overall Defense,Zone Defense,7.1%,5.1,5.8,1.14,9%,Poor,1.6,2.2,3.9,57.6%,67.4%,18.6%,8.1%,5.8%,"47.7%
"
Dominican (IL) Stars,2019-1-15,Defensive,Overall Defense,Press Defense,7%,5,4.9,0.988,18%,Below Average,1.3,1.5,2.8,53.2%,64.9%,29.4%,16.5%,7.1%,"43.5%
"
Dominican (IL) Stars,2019-1-15,Defensive,Play Types,Transition,19.8%,17.6,16.7,0.95,63%,Good,7.1,5.8,12.9,45%,50.7%,14.4%,16.7%,15.4%,"44.5%
"
Dominican (IL) Stars,2019-1-15,Defensive,Play Types,Spot Up,19.5%,17.4,17.1,0.986,18%,Below Average,8.6,5.9,14.6,40.7%,52%,8.1%,9.5%,8.1%,"40.7%
"
Dominican (IL) Stars,2019-1-15,Defensive,Play Types,P&R Ball Handler,11.4%,10.1,10.1,0.994,3%,Poor,3.8,3.9,7.8,50.8%,55.7%,15.7%,11%,9.3%,"45.3%
"
Dominican (IL) Stars,2019-1-15,Defensive,Play Types,Cut,9.2%,8.2,9.8,1.201,19%,Below Average,2.1,3.9,6.1,65%,65%,12.9%,18.7%,16.5%,"60.4%
"
Dominican (IL) Stars,2019-1-15,Defensive,Play Types,Post-Up,8.5%,7.6,7,0.922,23%,Below Average,2.5,2.8,5.3,52.2%,52.2%,19.4%,14.7%,10.9%,"45%
"
Dominican (IL) Stars,2019-1-15,Defensive,Play Types,Offensive Rebounds (put backs),6.9%,6.1,6.6,1.077,42%,Average,2,2.6,4.6,56.4%,57.1%,9.6%,20.2%,15.4%,"56.7%
"
Dominican (IL) Stars,2019-1-15,Defensive,Play Types,Isolation,6.2%,5.5,4.8,0.862,27%,Below Average,2.2,1.7,3.9,43.3%,46.3%,14.9%,16%,10.6%,"42.6%
"
Dominican (IL) Stars,2019-1-15,Defensive,Play Types,Off Screen,5.4%,4.8,4.3,0.901,47%,Average,2.5,1.4,3.9,35.8%,46.3%,8.6%,9.9%,9.9%,"38.3%
"
Dominican (IL) Stars,2019-1-15,Defensive,Play Types,Hand Off,3.2%,2.9,2.9,1.02,11%,Poor,1.4,0.9,2.3,41%,50%,4.1%,22.4%,18.4%,"44.9%
"
Dominican (IL) Stars,2019-1-15,Defensive,Play Types,P&R Roll Man,2.3%,2.1,2.9,1.4,2%,Poor,0.5,1.1,1.6,66.7%,81.5%,14.3%,8.6%,8.6%,"60%
"
Dominican (IL) Stars,2019-1-15,Defensive,Play Types,Miscellaneous,7.6%,6.8,4.1,0.609,9%,Poor,0.8,0.8,1.6,51.9%,53.7%,55.7%,21.7%,1.7%,"31.3%
"
Dominican (IL) Stars,2019-1-15,Defensive,Offense Including Passes,Isolations Including Passes,8.2%,7.3,6.3,0.863,38%,Average,3.1,2.2,5.4,41.8%,45.6%,12.9%,16.1%,11.3%,"41.9%
"
Dominican (IL) Stars,2019-1-15,Defensive,Offense Including Passes,Pick and Rolls Including Passes,17.7%,15.8,17.2,1.09,0%,Poor,5.8,6.6,12.5,53.3%,60.8%,13.8%,9.7%,8.2%,"48.1%
"
Dominican (IL) Stars,2019-1-15,Defensive,Offense Including Passes,Post-Ups Including Passes,11.5%,10.2,10.4,1.017,14%,Poor,3.6,4.1,7.7,53.4%,56.5%,14.9%,13.8%,10.3%,"47.7%
"
Dominican (IL) Stars,2019-1-15,Defensive,During Pass Out Situations,ISO - Defense Commits,2%,1.8,1.5,0.867,62%,Good,0.9,0.5,1.4,37.5%,43.8%,6.7%,16.7%,13.3%,"40%
"
Dominican (IL) Stars,2019-1-15,Defensive,During Pass Out Situations,P&R BH - Defense Commits,7.7%,6.9,7.2,1.043,3%,Poor,2,2.7,4.7,57.5%,69.4%,24.8%,7.7%,5.1%,"44.4%
"
Dominican (IL) Stars,2019-1-15,Defensive,During Pass Out Situations,Post-Up - Defense Commits,3%,2.6,3.4,1.289,16%,Below Average,1.1,1.4,2.4,56.1%,65.9%,2.2%,11.1%,8.9%,"55.6%
"
Dominican (IL) Stars,2019-1-15,Defensive,During Trapping Situations,P&R BH - Traps,0.3%,0.2,0.3,1.25,-,-,0.1,0.1,0.2,66.7%,83.3%,25%,0%,0%,"50%
"
