Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Player_ID,Category_ID,Format_ID,Element_ID
12/23/2018,0.074,0.5,0.5,1,-,-,0.2,0.2,0.4,0.4,0.6,0.167,0,0,0.33,87,2,1,6
12/23/2018,0.013,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,87,2,1,6
12/23/2018,0.321,1.9,2.2,1.12,0.53,Good,0.6,0.6,1.2,0.5,0.5,0.12,0.32,0.28,0.52,95,2,1,6
12/23/2018,0.049,0.3,0,0,-,-,0.2,0,0.2,0,0,0,0.25,0,0,91,2,1,6
12/23/2018,0.038,0.2,0.3,1.333,-,-,0.1,0.2,0.2,0.667,0.667,0,0.333,0.333,0.67,91,2,1,6
12/23/2018,0.037,0.2,0.2,1,-,-,0.2,0.1,0.2,0.333,0.5,0,0,0,0.33,99,2,1,6
12/23/2018,0.064,0.4,0.3,0.8,-,-,0.1,0.1,0.2,0.5,0.5,0.4,0.2,0.2,0.4,99,2,1,6
12/23/2018,0.128,0.8,1,1.3,0.79,Very Good,0.2,0.3,0.5,0.667,0.667,0.1,0.4,0.3,0.7,101,2,1,6
12/23/2018,0.013,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,89,2,1,6
12/23/2018,0.025,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,103,2,1,6
12/23/2018,0.013,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,103,2,1,6
12/23/2018,0.038,0.6,0.4,0.667,-,-,0.2,0.2,0.4,0.5,0.5,0,0.333,0.333,0.33,104,2,1,6
12/23/2018,0.013,0.2,0.3,2,-,-,0,0.2,0.2,1,1,0,0,0,1,105,2,1,6
12/23/2018,0.259,0.9,0.5,0.571,-,-,0.5,0.3,0.8,0.333,0.333,0.143,0,0,0.29,34,2,1,6
12/23/2018,0.185,0.6,0.4,0.6,-,-,0.5,0.1,0.6,0.2,0.3,0,0,0,0.2,36,2,1,6
12/23/2018,0.148,0.5,0.5,1,-,-,0.1,0.3,0.4,0.667,0.667,0.25,0,0,0.5,26,2,1,6
12/23/2018,0.333,1.1,0.9,0.778,-,-,0.8,0.3,1,0.25,0.375,0.111,0.111,0.111,0.22,25,2,1,6
12/23/2018,0.037,0.1,0.4,3,-,-,0,0.1,0.1,1,1.5,0,0,0,1,24,2,1,6
12/23/2018,0.037,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,22,2,1,6
12/23/2018,0.191,1.2,0.8,0.692,0.25,Below Average,0.8,0.4,1.2,0.308,0.308,0,0.077,0.077,0.31,17,2,1,6
12/23/2018,0.147,0.9,1,1.1,0.68,Very Good,0.5,0.4,0.9,0.4,0.55,0,0,0,0.4,4,2,1,6
12/23/2018,0.147,0.9,1.3,1.4,0.91,Excellent,0.3,0.5,0.8,0.667,0.667,0,0.1,0.1,0.7,1,2,1,6
12/23/2018,0.059,0.4,0.2,0.5,-,-,0.2,0.1,0.3,0.333,0.333,0.25,0,0,0.25,18,2,1,6
12/23/2018,0.029,0.2,0.2,1,-,-,0.1,0.1,0.2,0.5,0.5,0,0,0,0.5,12,2,1,6
12/23/2018,0.162,1,1,1,0.56,Good,0.6,0.4,1,0.364,0.5,0,0,0,0.36,15,2,1,6
12/23/2018,0.074,0.5,0.4,0.8,-,-,0.3,0.1,0.4,0.25,0.25,0,0.2,0.2,0.4,5,2,1,6
12/23/2018,0.147,0.9,1.2,1.3,0.85,Excellent,0.5,0.5,0.9,0.5,0.65,0,0,0,0.5,2,2,1,6
12/23/2018,0.015,0.2,0.5,3,-,-,0,0.2,0.2,1,1.5,0,0,0,1,11,2,1,6
12/23/2018,0.015,0.3,0.5,2,-,-,0,0.3,0.3,1,1,0,0,0,1,14,2,1,6
12/23/2018,0.015,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,9,2,1,6
12/23/2018,0.18,0.9,0.7,0.778,-,-,0.6,0.3,0.9,0.333,0.389,0,0,0,0.33,148,2,1,6
12/23/2018,0.079,0.3,0.2,0.667,-,-,0.1,0.1,0.2,0.5,0.5,0.333,0,0,0.33,148,2,1,6
12/23/2018,0.02,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,145,2,1,6
12/23/2018,0.22,1.1,1.5,1.364,0.9,Excellent,0.5,0.5,1,0.5,0.75,0.091,0,0,0.46,152,2,1,6
12/23/2018,0.104,0.5,0.6,1.2,-,-,0.1,0.2,0.3,0.667,0.667,0.2,0.2,0.2,0.6,152,2,1,6
12/23/2018,0.053,0.2,0.4,2,-,-,0,0.1,0.1,1,1,0,0.5,0.5,1,152,2,1,6
12/23/2018,0.04,0.2,0,0,-,-,0.1,0,0.1,0,0,0.5,0,0,0,146,2,1,6
12/23/2018,0.208,1,1.1,1.1,0.5,Average,0.4,0.5,0.9,0.556,0.556,0,0.1,0.1,0.6,146,2,1,6
12/23/2018,0.237,0.9,1.5,1.667,-,-,0.2,0.6,0.8,0.75,0.75,0,0.222,0.222,0.78,146,2,1,6
12/23/2018,0.06,0.3,0,0,-,-,0.1,0,0.1,0,0,0.667,0,0,0,149,2,1,6
12/23/2018,0.313,1.5,2.2,1.467,0.9,Excellent,0.2,1,1.2,0.833,0.833,0.067,0.133,0.133,0.8,149,2,1,6
12/23/2018,0.316,1.2,2.1,1.75,0.99,Excellent,0.2,0.8,1,0.8,0.8,0,0.333,0.333,0.83,149,2,1,6
12/23/2018,0.26,1.4,1.4,1,0.56,Good,0.6,0.6,1.1,0.5,0.65,0.231,0,0,0.39,156,2,1,6
12/23/2018,0.026,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,156,2,1,6
12/23/2018,0.1,0.5,0.3,0.6,-,-,0.3,0.1,0.4,0.25,0.375,0,0.2,0.2,0.2,153,2,1,6
12/23/2018,0.042,0.2,0.2,1,-,-,0.1,0.1,0.2,0.5,0.5,0,0,0,0.5,153,2,1,6
12/23/2018,0.079,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,153,2,1,6
12/23/2018,0.02,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,154,2,1,6
12/23/2018,0.229,1.6,2.4,1.545,0.95,Excellent,0.1,0.9,1,0.857,0.857,0,0.455,0.455,0.91,154,2,1,6
12/23/2018,0.079,0.4,0.6,1.333,-,-,0.1,0.3,0.4,0.667,0.667,0,0,0,0.67,154,2,1,6
12/23/2018,0.02,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,144,2,1,6
12/23/2018,0.042,0.7,1,1.5,-,-,0.3,0.3,0.7,0.5,0.5,0,0.5,0.5,0.5,144,2,1,6
12/23/2018,0.053,0.7,1,1.5,-,-,0,0.3,0.3,1,1,0,0.5,0.5,1,144,2,1,6
12/23/2018,0.08,0.4,0.4,1,-,-,0.2,0.2,0.4,0.5,0.5,0,0,0,0.5,155,2,1,6
12/23/2018,0.063,0.3,0.4,1.333,-,-,0.1,0.2,0.3,0.667,0.667,0,0,0,0.67,155,2,1,6
12/23/2018,0.079,0.3,0.2,0.667,-,-,0.2,0,0.2,0,0,0,0.333,0.333,0.33,155,2,1,6
12/23/2018,0.037,0.1,0,0,-,-,0,0,0,-,-,1,0,0,0,108,2,1,6
12/23/2018,0.206,0.6,0.7,1.143,-,-,0.4,0.3,0.6,0.429,0.571,0,0,0,0.43,112,2,1,6
12/23/2018,0.333,0.8,1.2,1.444,-,-,0.1,0.5,0.5,0.833,0.833,0.111,0.222,0.222,0.78,121,2,1,6
12/23/2018,0.059,0.2,0.2,1,-,-,0,0.1,0.1,1,1,0.5,0,0,0.5,118,2,1,6
12/23/2018,0.259,0.6,0.7,1.143,-,-,0.2,0.4,0.5,0.667,0.667,0.143,0,0,0.57,118,2,1,6
12/23/2018,0.382,1.3,1.3,1,0.56,Good,0.5,0.4,0.9,0.444,0.444,0,0.385,0.231,0.54,107,2,1,6
12/23/2018,0.118,0.4,0,0,-,-,0.3,0,0.3,0,0,0.25,0,0,0,114,2,1,6
12/23/2018,0.037,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,114,2,1,6
12/23/2018,0.176,0.5,0.2,0.333,-,-,0.4,0.1,0.5,0.2,0.2,0.167,0,0,0.17,116,2,1,6
12/23/2018,0.029,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,113,2,1,6
12/23/2018,0.222,0.5,0.5,1,-,-,0.2,0.3,0.5,0.6,0.6,0,0.167,0.167,0.5,113,2,1,6
12/23/2018,0.029,0.1,0,0,-,-,0,0,0,-,-,1,0,0,0,111,2,1,6
12/23/2018,0.037,0.1,0.2,2,-,-,0,0,0,-,-,0,1,0,1,111,2,1,6
12/23/2018,0.037,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,119,2,1,6
12/23/2018,0.037,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,122,2,1,6
12/23/2018,0.083,0.4,0.3,0.75,-,-,0.1,0.1,0.2,0.5,0.75,0.5,0,0,0.25,201,2,1,6
12/23/2018,0.064,0.3,0.2,0.667,-,-,0.2,0.1,0.3,0.333,0.333,0,0,0,0.33,201,2,1,6
12/23/2018,0.133,0.5,0.7,1.333,-,-,0.1,0.3,0.4,0.75,0.75,0.167,0.167,0.167,0.67,201,2,1,6
12/23/2018,0.167,0.7,0.6,0.875,-,-,0.5,0.2,0.6,0.286,0.357,0,0.25,0.25,0.38,203,2,1,6
12/23/2018,0.106,0.5,0.2,0.4,-,-,0.3,0.1,0.4,0.25,0.25,0.2,0,0,0.2,203,2,1,6
12/23/2018,0.222,0.9,1,1.1,0.5,Average,0.4,0.5,0.8,0.556,0.556,0.1,0.1,0.1,0.5,203,2,1,6
12/23/2018,0.083,0.4,0.3,0.75,-,-,0.3,0.1,0.4,0.25,0.375,0,0,0,0.25,204,2,1,6
12/23/2018,0.188,0.9,0.9,1,-,-,0.5,0.3,0.8,0.375,0.563,0.111,0,0,0.33,208,2,1,6
12/23/2018,0.085,0.4,0.2,0.5,-,-,0.2,0.1,0.3,0.333,0.333,0.25,0,0,0.25,208,2,1,6
12/23/2018,0.067,0.3,0.4,1.333,-,-,0.1,0.1,0.2,0.5,0.5,0,0.667,0.667,0.67,208,2,1,6
12/23/2018,0.083,0.5,0,0,-,-,0.5,0,0.5,0,0,0,0,0,0,198,2,1,6
12/23/2018,0.022,0.1,0.3,2,-,-,0,0,0,-,-,0,1,1,1,198,2,1,6
12/23/2018,0.021,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,200,2,1,6
12/23/2018,0.064,0.3,0.4,1.333,-,-,0.1,0.1,0.2,0.5,0.5,0,0.333,0.333,0.67,200,2,1,6
12/23/2018,0.022,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,200,2,1,6
12/23/2018,0.063,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,207,2,1,6
12/23/2018,0.085,0.4,0.4,1,-,-,0.1,0.2,0.3,0.667,0.667,0.25,0,0,0.5,207,2,1,6
12/23/2018,0.178,0.7,0.4,0.5,-,-,0.5,0.1,0.5,0.167,0.167,0.125,0.125,0.125,0.25,207,2,1,6
12/23/2018,0.021,0.1,0.3,3,-,-,0,0.1,0.1,1,1.5,0,0,0,1,214,2,1,6
12/23/2018,0.17,0.9,0.9,1,-,-,0.3,0.4,0.8,0.571,0.571,0.125,0,0,0.5,214,2,1,6
12/23/2018,0.111,0.6,0.7,1.2,-,-,0.2,0.2,0.4,0.5,0.5,0,0.2,0.2,0.6,214,2,1,6
12/23/2018,0.021,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,213,2,1,6
12/23/2018,0.17,1,1.6,1.625,-,-,0.1,0.6,0.8,0.833,0.833,0,0.25,0.25,0.88,213,2,1,6
12/23/2018,0.067,0.4,0.5,1.333,-,-,0.1,0.3,0.4,0.667,0.667,0,0,0,0.67,213,2,1,6
12/23/2018,0.104,0.6,1,1.8,-,-,0.2,0.3,0.6,0.6,0.9,0,0,0,0.6,206,2,1,6
12/23/2018,0.128,0.7,0.9,1.333,-,-,0.1,0.4,0.6,0.8,0.8,0.167,0,0,0.67,206,2,1,6
12/23/2018,0.044,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,206,2,1,6
12/23/2018,0.042,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,209,2,1,6
12/23/2018,0.043,0.2,0.2,1,-,-,0.1,0.1,0.2,0.5,0.5,0,0,0,0.5,209,2,1,6
12/23/2018,0.067,0.3,0.6,2,-,-,0,0.3,0.3,1,1,0,0,0,1,209,2,1,6
12/23/2018,0.021,0.1,0.4,3,-,-,0,0.1,0.1,1,1.5,0,0,0,1,202,2,1,6
12/23/2018,0.042,0.3,0.9,3,-,-,0,0.3,0.3,1,1.5,0,0,0,1,205,2,1,6
12/23/2018,0.022,0.1,0,0,-,-,0,0,0,-,-,1,0,0,0,205,2,1,6
12/23/2018,0.022,0.2,0.3,2,-,-,0,0.2,0.2,1,1,0,0,0,1,197,2,1,6
12/23/2018,0.021,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,199,2,1,6
12/23/2018,0.021,0.3,0.5,2,-,-,0,0.3,0.3,1,1,0,0,0,1,199,2,1,6
12/23/2018,0.043,0.7,0,0,-,-,0.7,0,0.7,0,0,0,0,0,0,216,2,1,6
12/23/2018,0.022,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,216,2,1,6
12/23/2018,0.042,0.7,0,0,-,-,0.3,0,0.3,0,0,0.5,0,0,0,210,2,1,6
12/23/2018,0.021,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,210,2,1,6
12/23/2018,0.244,0.9,1.1,1.2,0.79,Very Good,0.5,0.4,0.8,0.444,0.611,0.1,0.1,0.1,0.4,57,2,1,6
12/23/2018,0.073,0.3,0.4,1.333,-,-,0.1,0.2,0.3,0.667,0.667,0,0,0,0.67,60,2,1,6
12/23/2018,0.122,0.6,0.2,0.4,-,-,0.4,0.1,0.6,0.2,0.2,0,0,0,0.2,56,2,1,6
12/23/2018,0.195,1,1.4,1.375,-,-,0.4,0.5,0.9,0.571,0.786,0.125,0,0,0.5,64,2,1,6
12/23/2018,0.146,0.5,0.8,1.5,-,-,0.3,0.3,0.5,0.5,0.75,0,0,0,0.5,54,2,1,6
12/23/2018,0.195,1,1.1,1.125,-,-,0.6,0.4,1,0.375,0.563,0,0,0,0.38,58,2,1,6
12/23/2018,0.32,0.8,1.1,1.375,-,-,0.3,0.5,0.8,0.625,0.625,0,0.125,0.125,0.62,41,2,1,6
12/23/2018,0.24,0.9,1.3,1.5,-,-,0.3,0.3,0.6,0.5,0.625,0,0.333,0.167,0.67,46,2,1,6
12/23/2018,0.08,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,48,2,1,6
12/23/2018,0.04,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,40,2,1,6
12/23/2018,0.08,0.2,0.3,1.5,-,-,0.1,0.1,0.2,0.5,0.75,0,0,0,0.5,45,2,1,6
12/23/2018,0.04,0.3,0.8,3,-,-,0,0.3,0.3,1,1.5,0,0,0,1,38,2,1,6
12/23/2018,0.08,0.7,0.7,1,-,-,0,0,0,-,-,0.5,0.5,0.5,0.5,51,2,1,6
12/23/2018,0.147,0.4,0.2,0.6,-,-,0.2,0.1,0.2,0.333,0.5,0.4,0,0,0.2,190,2,2,7
12/23/2018,0.176,0.5,0.5,1.167,-,-,0.2,0.2,0.4,0.4,0.5,0,0.167,0.167,0.5,178,2,2,7
12/23/2018,0.206,0.5,0.8,1.429,-,-,0.2,0.2,0.5,0.5,0.667,0,0.143,0.143,0.57,187,2,2,7
12/23/2018,0.088,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,193,2,2,7
12/23/2018,0.118,0.5,0.4,0.75,-,-,0.1,0.1,0.3,0.5,0.5,0.25,0.25,0.25,0.5,189,2,2,7
12/23/2018,0.029,0.1,0,0,-,-,0,0,0,-,-,1,0,0,0,195,2,2,7
12/23/2018,0.059,0.3,0.3,1,-,-,0,0.1,0.1,1,1,0.5,0,0,0.5,181,2,2,7
12/23/2018,0.029,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,182,2,2,7
12/23/2018,0.059,0.3,0.6,2,-,-,0,0.3,0.3,1,1,0,0,0,1,180,2,2,7
12/23/2018,0.029,0.3,0,0,-,-,0,0,0,-,-,1,0,0,0,183,2,2,7
12/23/2018,0.111,0.4,0.2,0.5,-,-,0.3,0.1,0.4,0.25,0.25,0,0,0,0.25,159,2,2,7
12/23/2018,0.139,0.5,0.7,1.6,-,-,0.1,0.3,0.4,0.75,1,0.2,0,0,0.6,166,2,2,7
12/23/2018,0.111,0.4,0,0,-,-,0.4,0,0.4,0,0,0,0,0,0,162,2,2,7
12/23/2018,0.056,0.2,0.2,1,-,-,0.1,0.1,0.2,0.5,0.5,0,0,0,0.5,163,2,2,7
12/23/2018,0.083,0.3,0.2,0.667,-,-,0.2,0.1,0.3,0.333,0.333,0,0,0,0.33,165,2,2,7
12/23/2018,0.139,0.5,0,0,-,-,0.3,0,0.3,0,0,0.4,0,0,0,164,2,2,7
12/23/2018,0.028,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,177,2,2,7
12/23/2018,0.083,0.3,0.2,0.667,-,-,0.1,0,0.1,0,0,0.333,0.333,0,0.33,169,2,2,7
12/23/2018,0.056,0.3,0.3,1,-,-,0.1,0,0.1,0,0,0,0.5,0.5,0.5,171,2,2,7
12/23/2018,0.028,0.3,0.5,2,-,-,0,0.3,0.3,1,1,0,0,0,1,158,2,2,7
12/23/2018,0.028,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,160,2,2,7
12/23/2018,0.111,0.3,0.3,1.333,-,-,0.1,0.1,0.2,0.5,0.5,0,0.333,0.333,0.67,133,2,2,7
12/23/2018,0.185,0.5,0.5,1.2,-,-,0.3,0.2,0.5,0.4,0.5,0,0.2,0.2,0.4,124,2,2,7
12/23/2018,0.148,0.3,0.7,2,-,-,0,0.3,0.3,1,1.167,0.25,0.25,0.25,0.75,127,2,2,7
12/23/2018,0.148,0.4,0.3,0.75,-,-,0.3,0.1,0.4,0.25,0.25,0,0.25,0.25,0.25,138,2,2,7
12/23/2018,0.111,0.3,0.2,0.667,-,-,0.2,0.1,0.3,0.333,0.333,0,0,0,0.33,128,2,2,7
12/23/2018,0.037,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,136,2,2,7
12/23/2018,0.111,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,130,2,2,7
12/23/2018,0.037,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,131,2,2,7
12/23/2018,0.037,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,142,2,2,7
12/23/2018,0.074,0.5,0,0,-,-,0.3,0,0.3,0,0,0.5,0,0,0,135,2,2,7
12/23/2018,0.25,0.8,0.2,0.222,-,-,0.6,0.1,0.7,0.125,0.125,0.111,0,0,0.11,81,2,2,7
12/23/2018,0.056,0.2,0.1,0.5,-,-,0,0,0,-,-,0.5,0.5,0.5,0.5,74,2,2,7
12/23/2018,0.083,0.3,0.2,0.667,-,-,0.2,0,0.2,0,0,0,0.333,0.333,0.33,75,2,2,7
12/23/2018,0.194,0.7,0.7,1,-,-,0.1,0.3,0.4,0.75,0.875,0.429,0,0,0.43,82,2,2,7
12/23/2018,0.056,0.4,0,0,-,-,0.4,0,0.4,0,0,0,0,0,0,76,2,2,7
12/23/2018,0.139,0.5,0.6,1.2,-,-,0.3,0.2,0.5,0.4,0.6,0,0,0,0.4,80,2,2,7
12/23/2018,0.111,0.5,0.3,0.5,-,-,0.4,0,0.4,0,0,0,0.25,0.25,0.25,78,2,2,7
12/23/2018,0.083,0.4,0.6,1.333,-,-,0.1,0.3,0.4,0.667,0.667,0,0,0,0.67,83,2,2,7
12/23/2018,0.028,0.2,0.3,2,-,-,0,0,0,-,-,0,1,0,1,77,2,2,7
12/23/2018,0.156,0.4,0.5,1.2,-,-,0.1,0.2,0.2,0.667,0.833,0.2,0.2,0.2,0.6,102,2,2,7
12/23/2018,0.094,0.2,0.2,0.667,-,-,0.1,0.1,0.2,0.5,0.5,0.333,0,0,0.33,92,2,2,7
12/23/2018,0.156,0.4,0.2,0.4,-,-,0.3,0.1,0.4,0.2,0.2,0,0,0,0.2,88,2,2,7
12/23/2018,0.25,0.7,0.3,0.375,-,-,0.4,0.1,0.5,0.2,0.3,0.375,0,0,0.12,96,2,2,7
12/23/2018,0.063,0.2,0.2,1.5,-,-,0,0.1,0.1,1,1.5,0.5,0,0,0.5,87,2,2,7
12/23/2018,0.031,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,95,2,2,7
12/23/2018,0.125,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,99,2,2,7
12/23/2018,0.031,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,101,2,2,7
12/23/2018,0.031,0.1,0.3,3,-,-,0,0.1,0.1,1,1.5,0,0,0,1,103,2,2,7
12/23/2018,0.182,0.3,0,0,-,-,0.1,0,0.1,0,0,0.5,0,0,0,34,2,2,7
12/23/2018,0.182,0.3,0.5,2,-,-,0,0.3,0.3,1,1,0,0,0,1,36,2,2,7
12/23/2018,0.091,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,26,2,2,7
12/23/2018,0.182,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,25,2,2,7
12/23/2018,0.091,0.1,0.3,2,-,-,0,0.1,0.1,1,1,0,0,0,1,24,2,2,7
12/23/2018,0.182,0.3,0.3,1,-,-,0,0.1,0.1,1,1,0.5,0,0,0.5,29,2,2,7
12/23/2018,0.091,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,22,2,2,7
12/23/2018,0.125,0.2,0.5,2.5,-,-,0,0.2,0.2,1,1.25,0,0,0,1,17,2,2,7
12/23/2018,0.125,0.2,0,0,-,-,0.1,0,0.1,0,0,0.5,0,0,0,4,2,2,7
12/23/2018,0.188,0.3,0.2,0.667,-,-,0.2,0.1,0.3,0.333,0.333,0,0,0,0.33,1,2,2,7
12/23/2018,0.188,0.3,0.5,2,-,-,0,0.2,0.2,1,1,0,0.333,0.333,1,12,2,2,7
12/23/2018,0.063,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,5,2,2,7
12/23/2018,0.063,0.1,0.3,3,-,-,0,0.1,0.1,1,1.5,0,0,0,1,2,2,2,7
12/23/2018,0.063,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,11,2,2,7
12/23/2018,0.063,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,14,2,2,7
12/23/2018,0.125,0.5,0,0,-,-,0.3,0,0.3,0,0,0.5,0,0,0,9,2,2,7
12/23/2018,0.077,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,148,2,2,7
12/23/2018,0.308,0.4,0.6,1.5,-,-,0.2,0.2,0.4,0.5,0.75,0,0,0,0.5,145,2,2,7
12/23/2018,0.385,0.5,0.6,1.2,-,-,0.2,0.2,0.4,0.5,0.625,0.2,0.2,0.2,0.4,149,2,2,7
12/23/2018,0.077,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,156,2,2,7
12/23/2018,0.077,0.1,0.2,2,-,-,0,0.1,0.1,1,1,0,0,0,1,153,2,2,7
12/23/2018,0.077,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,143,2,2,7
12/23/2018,0.333,0.9,1,1.1,0.19,Below Average,0.4,0.4,0.7,0.5,0.563,0.1,0.1,0.1,0.5,108,2,2,7
12/23/2018,0.2,0.5,0,0,-,-,0.4,0,0.4,0,0,0.333,0,0,0,112,2,2,7
12/23/2018,0.1,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,121,2,2,7
12/23/2018,0.167,0.5,0.5,1,-,-,0.3,0.2,0.5,0.4,0.5,0,0,0,0.4,107,2,2,7
12/23/2018,0.067,0.2,0,0,-,-,0,0,0,-,-,0.5,0.5,0.5,0,114,2,2,7
12/23/2018,0.067,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,110,2,2,7
12/23/2018,0.067,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,116,2,2,7
12/23/2018,0.107,0.3,0.5,1.667,-,-,0.1,0.1,0.2,0.5,0.75,0,0.333,0,0.67,201,2,2,7
12/23/2018,0.214,0.5,0.4,0.667,-,-,0.4,0.1,0.5,0.2,0.2,0,0.333,0.333,0.33,203,2,2,7
12/23/2018,0.143,0.4,0.4,1,-,-,0.2,0.1,0.3,0.333,0.5,0,0.25,0.25,0.5,204,2,2,7
12/23/2018,0.143,0.4,0.3,0.75,-,-,0.3,0.1,0.4,0.25,0.375,0,0,0,0.25,208,2,2,7
12/23/2018,0.071,0.3,0.3,1,-,-,0,0.1,0.1,1,1,0.5,0,0,0.5,198,2,2,7
12/23/2018,0.071,0.2,0.5,2.5,-,-,0,0.2,0.2,1,1.25,0,0,0,1,200,2,2,7
12/23/2018,0.036,0.1,0.3,3,-,-,0,0.1,0.1,1,1.5,0,0,0,1,207,2,2,7
12/23/2018,0.071,0.2,0,0,-,-,0.2,0,0.2,0,0,0,0,0,0,206,2,2,7
12/23/2018,0.071,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,202,2,2,7
12/23/2018,0.036,0.2,0.3,2,-,-,0,0,0,-,-,0,1,0,1,197,2,2,7
12/23/2018,0.036,0.3,0,0,-,-,0.3,0,0.3,0,0,0,0,0,0,199,2,2,7
12/23/2018,0.2,0.5,0.6,1.4,-,-,0,0.2,0.2,1,1.25,0.2,0.4,0.2,0.6,57,2,2,7
12/23/2018,0.04,0.1,0.2,2,-,-,0,0,0,-,-,0,1,1,1,60,2,2,7
12/23/2018,0.08,0.2,0.2,1,-,-,0,0,0,-,-,0.5,0.5,0.5,0.5,56,2,2,7
12/23/2018,0.16,0.5,0.3,0.5,-,-,0.3,0.1,0.4,0.333,0.333,0.25,0,0,0.25,64,2,2,7
12/23/2018,0.16,0.4,0.4,1,-,-,0.3,0.1,0.4,0.25,0.375,0,0.25,0.25,0.25,54,2,2,7
12/23/2018,0.04,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,67,2,2,7
12/23/2018,0.04,0.1,0.3,3,-,-,0,0.1,0.1,1,1.5,0,0,0,1,65,2,2,7
12/23/2018,0.12,0.4,0.6,1.667,-,-,0,0.3,0.3,1,1.25,0.333,0.333,0.333,0.67,58,2,2,7
12/23/2018,0.04,0.2,0.3,2,-,-,0,0.2,0.2,1,1,0,0,0,1,69,2,2,7
12/23/2018,0.107,0.3,0.2,0.667,-,-,0.2,0,0.2,0,0,0,0.333,0.333,0.33,41,2,2,7
12/23/2018,0.143,0.6,0.9,1.5,-,-,0.1,0.4,0.6,0.75,0.75,0,0,0,0.75,46,2,2,7
12/23/2018,0.214,0.6,0,0,-,-,0.6,0,0.6,0,0,0,0,0,0,39,2,2,7
12/23/2018,0.286,0.8,0.6,0.75,-,-,0.3,0.1,0.4,0.25,0.25,0.25,0.25,0.125,0.38,48,2,2,7
12/23/2018,0.036,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,37,2,2,7
12/23/2018,0.036,0.1,0,0,-,-,0.1,0,0.1,0,0,0,0,0,0,42,2,2,7
