Team_Name,Uploaded_Date,Format_Name,Category_Name,Element_Name,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score
Marian University (WI) Sabres,2019-01-26,Defensive,Play Types,Spot Up,0.19,16.3,15.1,0.92,0.43,Average,8.9,5.2,14.1,0.37,0.48,0.08,0.08,0.07,0.37
Marian University (WI) Sabres,2019-01-26,Defensive,Play Types,Transition,0.19,15.6,14.9,0.95,0.62,Good,5.7,5.4,11.1,0.49,0.54,0.18,0.14,0.11,0.44
Marian University (WI) Sabres,2019-01-26,Defensive,Play Types,Cut,0.09,7.7,9.4,1.21,0.17,Below Average,2.4,3.9,6.4,0.62,0.62,0.07,0.16,0.15,0.61
Marian University (WI) Sabres,2019-01-26,Defensive,Play Types,Offensive Rebounds (put backs),0.09,7.5,7,0.93,0.83,Excellent,2.6,2.6,5.2,0.51,0.51,0.13,0.19,0.15,0.49
Marian University (WI) Sabres,2019-01-26,Defensive,Play Types,P&R Ball Handler,0.08,7,4.9,0.71,0.69,Very Good,2.8,2,4.8,0.42,0.43,0.23,0.11,0.09,0.35
Marian University (WI) Sabres,2019-01-26,Defensive,Play Types,Post-Up,0.07,5.8,4.4,0.76,0.77,Very Good,2.4,1.8,4.2,0.44,0.44,0.18,0.1,0.08,0.4
Marian University (WI) Sabres,2019-01-26,Defensive,Play Types,Isolation,0.07,5.7,5.3,0.93,0.14,Poor,2.2,1.8,4,0.44,0.46,0.16,0.18,0.09,0.45
Marian University (WI) Sabres,2019-01-26,Defensive,Play Types,Off Screen,0.06,5,3.9,0.79,0.7,Very Good,2.8,1.4,4.2,0.32,0.38,0.09,0.12,0.11,0.34
Marian University (WI) Sabres,2019-01-26,Defensive,Play Types,P&R Roll Man,0.05,3.8,4.2,1.13,0.23,Below Average,1.2,1.7,2.9,0.58,0.66,0.16,0.11,0.08,0.52
Marian University (WI) Sabres,2019-01-26,Defensive,Play Types,Hand Off,0.03,2.4,1.4,0.6,0.89,Excellent,1.4,0.5,1.9,0.25,0.25,0.1,0.13,0.1,0.3
Marian University (WI) Sabres,2019-01-26,Defensive,Play Types,Miscellaneous,0.09,7.6,3.7,0.49,0.4,Average,0.6,0.4,1,0.35,0.35,0.59,0.29,0.02,0.29
Marian University (WI) Sabres,2019-01-26,Defensive,Offense Including Passes,Isolations Including Passes,0.08,6.9,6.1,0.89,0.31,Average,3,2.1,5.1,0.41,0.44,0.14,0.15,0.08,0.43
Marian University (WI) Sabres,2019-01-26,Defensive,Offense Including Passes,Pick and Rolls Including Passes,0.18,15.2,13.4,0.88,0.36,Average,6.3,5.4,11.6,0.46,0.52,0.17,0.09,0.07,0.4
Marian University (WI) Sabres,2019-01-26,Defensive,Offense Including Passes,Post-Ups Including Passes,0.09,7.4,5.8,0.78,0.83,Excellent,3.1,2.4,5.5,0.44,0.44,0.17,0.1,0.09,0.4
Marian University (WI) Sabres,2019-01-26,Defensive,During Pass Out Situations,ISO - Defense Commits,0.01,1.2,0.8,0.7,0.82,Very Good,0.8,0.4,1.1,0.32,0.37,0.05,0,0,0.3
Marian University (WI) Sabres,2019-01-26,Defensive,During Pass Out Situations,P&R BH - Defense Commits,0.11,9.4,8.4,0.89,0.24,Below Average,3.5,3.4,6.9,0.49,0.57,0.24,0.06,0.05,0.38
Marian University (WI) Sabres,2019-01-26,Defensive,During Pass Out Situations,Post-Up - Defense Commits,0.02,1.6,1.4,0.89,0.71,Very Good,0.8,0.6,1.4,0.44,0.46,0.11,0.11,0.11,0.41
Marian University (WI) Sabres,2019-01-26,Defensive,During Trapping Situations,P&R BH - Traps,0.01,0.9,0.5,0.53,0.87,Excellent,0.4,0.2,0.6,0.3,0.3,0.27,0.07,0,0.27
Marian University (WI) Sabres,2019-01-26,Defensive,During Trapping Situations,Post-Up - Hard Double,0.02,1.4,0.9,0.67,0.73,Very Good,0.6,0.4,0.9,0.38,0.41,0.29,0.08,0.08,0.29
Marian University (WI) Sabres,2019-01-26,Defensive,Shot Attempt - Half Court,Jump Shots,0.41,19.9,17.4,0.87,0.82,Very Good,13.5,6.5,19.9,0.32,0.43,0,0.01,0.01,0.32
Marian University (WI) Sabres,2019-01-26,Defensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,0.02,1.1,0.7,0.63,0.51,Good,0.8,0.3,1.1,0.26,0.32,0,0,0,0.26
Marian University (WI) Sabres,2019-01-26,Defensive,Shot Attempt - Half Court,Runner,0.05,2.2,1.2,0.53,0.92,Excellent,1.6,0.6,2.2,0.26,0.26,0,0,0,0.26
Marian University (WI) Sabres,2019-01-26,Defensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0,0.2,0.2,1.33,-,-,0.1,0.1,0.2,0.67,0.67,0,0,0,0.67
Marian University (WI) Sabres,2019-01-26,Defensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),0.46,22.2,25.7,1.16,0.33,Average,9.9,12.4,22.2,0.56,0.56,0,0.07,0.07,0.56
Marian University (WI) Sabres,2019-01-26,Defensive,Shot Attempt - Half Court,Post-Ups,0.09,4.2,3.7,0.89,0.76,Very Good,2.4,1.8,4.2,0.44,0.44,0,0.01,0.01,0.44
Marian University (WI) Sabres,2019-01-26,Defensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Marian University (WI) Sabres,2019-01-26,Defensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Marian University (WI) Sabres,2019-01-26,Defensive,Catch and Shoot - Half Court,Catch and Shoot,0.27,13.2,12.4,0.94,0.81,Very Good,8.9,4.3,13.2,0.32,0.47,0,0,0,0.32
Marian University (WI) Sabres,2019-01-26,Defensive,Catch and Shoot - Half Court,Guarded,0.49,6.5,5.9,0.91,0.65,Very Good,4.4,2.1,6.5,0.32,0.45,0,0.01,0.01,0.32
Marian University (WI) Sabres,2019-01-26,Defensive,Catch and Shoot - Half Court,Unguarded,0.51,6.8,6.5,0.97,0.85,Excellent,4.5,2.2,6.8,0.33,0.48,0,0,0,0.33
Marian University (WI) Sabres,2019-01-26,Defensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,0.12,5.7,4,0.7,0.77,Very Good,3.9,1.8,5.7,0.31,0.35,0,0.01,0.01,0.31
Marian University (WI) Sabres,2019-01-26,Defensive,Jump Shot Range - half court,Short (<17'),0.21,4.1,2.4,0.57,0.91,Excellent,2.9,1.2,4.1,0.29,0.29,0,0,0,0.29
Marian University (WI) Sabres,2019-01-26,Defensive,Jump Shot Range - half court,Medium (17' to <3 point line),0.13,2.5,1.9,0.74,0.39,Average,1.6,0.9,2.5,0.37,0.37,0,0,0,0.37
Marian University (WI) Sabres,2019-01-26,Defensive,Jump Shot Range - half court,Long (3 point jump shots),0.67,13.3,13.2,0.99,0.61,Good,8.9,4.4,13.3,0.33,0.49,0,0.01,0.01,0.33
