Uploaded_Date,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score,Format_ID,Category_ID,Element_ID,Team_ID
2019-01-09,0.61,15.1,19.5,1.29,0.99,Excellent,8.6,6.5,15.1,0.43,0.64,0,0.02,0.02,0.43,1,9,43,1
2019-01-09,0.99,70.7,66.8,0.95,0.91,Excellent,26.2,23.7,49.8,0.48,0.54,0.18,0.15,0.09,0.44,1,10,44,1
2019-01-09,0.01,0.5,0.5,0.86,-,-,0.3,0.2,0.5,0.33,0.5,0.14,0,0,0.29,1,10,45,1
2019-01-09,0.06,4.3,5,1.16,0.97,Excellent,0.8,1.3,2.2,0.61,0.71,0.2,0.32,0.05,0.59,1,10,46,1
2019-01-09,1,76.3,62.5,0.82,0.83,Excellent,34.2,22.7,56.9,0.4,0.45,0.15,0.12,0.08,0.38,2,1,1,12
2019-01-09,1,80.3,66.2,0.83,0.28,Below Average,33.5,25.2,58.7,0.43,0.48,0.18,0.11,0.07,0.38,1,10,1,12
2019-01-09,0.17,13.3,13.9,1.05,0.23,Below Average,4.6,5.1,9.7,0.52,0.6,0.16,0.12,0.1,0.48,2,1,9,12
2019-01-09,0.17,13.3,13.9,1.05,0.23,Below Average,4.6,5.1,9.7,0.52,0.6,0.16,0.12,0.1,0.48,2,2,9,12
2019-01-09,0.16,12.5,13.1,1.04,0.75,Very Good,4.7,5.1,9.9,0.52,0.56,0.11,0.14,0.12,0.49,1,2,9,12
2019-01-09,0.16,12.5,13.1,1.04,0.75,Very Good,4.7,5.1,9.9,0.52,0.56,0.11,0.14,0.12,0.49,1,10,9,12
2019-01-09,0.83,63,48.6,0.77,0.92,Excellent,29.6,17.7,47.3,0.37,0.42,0.15,0.12,0.08,0.36,2,1,10,12
2019-01-09,0.84,67.7,53.1,0.78,0.21,Below Average,28.8,20.1,48.9,0.41,0.46,0.2,0.1,0.06,0.36,1,10,10,12
