Ast,Block,DefReb,FGA,FGM,FGm,FTA,FTM,FTm,Foul,Game_ID,Lineup_ID,OffReb,Pts,Stl,Three_FGA,Three_FGM,Three_FGm,TtlReb,Turnover,Two_FGA,Two_FGM,Two_FGm,Player_ID
0,1,0,1,0,1,0,0,0,0,16,10,0,0,0,1,0,1,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,1,16,11,0,0,0,0,0,0,0,0,0,0,0,138
0,0,1,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,1,0,0,0,0,138
0,1,0,1,0,1,2,1,1,0,16,17,1,1,0,1,0,1,1,0,0,0,0,138
0,0,1,0,0,0,0,0,0,0,16,18,0,0,0,0,0,0,1,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,2,1,1,0,0,0,0,15,1,0,3,0,1,1,0,0,0,1,0,1,138
0,0,0,1,0,1,0,0,0,0,15,2,0,0,0,1,0,1,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,1,0,1,0,0,0,0,15,11,0,0,0,1,0,1,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,2,1,1,0,0,0,1,15,19,0,2,0,1,0,1,0,0,1,1,0,138
0,0,0,0,0,0,0,0,0,1,15,20,0,0,0,0,0,0,0,0,0,0,0,138
0,0,0,1,0,1,0,0,0,1,16,2,0,0,0,0,0,0,0,0,1,0,1,141
0,0,0,0,0,0,0,0,0,0,16,3,0,0,1,0,0,0,0,0,0,0,0,141
0,0,0,1,0,1,0,0,0,0,16,8,1,0,0,0,0,0,1,0,1,0,1,141
0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,141
0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,141
0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,136
0,0,1,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,1,0,0,0,0,136
